time,open,high,low,close
2025-07-04T00:00:00Z,3326.13,3344.7,3323.27,3336.2
2025-07-07T00:00:00Z,3337.1,3342.16,3296.08,3336.19
2025-07-08T00:00:00Z,3340.11,3345.42,3286.96,3301.18
2025-07-09T00:00:00Z,3302.69,3316.49,3282.48,3313.46
2025-07-10T00:00:00Z,3314.0,3329.91,3309.77,3324.1
2025-07-11T00:00:00Z,3324.74,3368.34,3321.49,3354.05
2025-07-14T00:00:00Z,3367.39,3374.53,3340.77,3342.42
2025-07-15T00:00:00Z,3343.09,3365.91,3319.91,3324.87
2025-07-16T00:00:00Z,3324.49,3376.81,3319.43,3347.15
2025-07-17T00:00:00Z,3349.57,3351.9,3309.54,3338.42
2025-07-18T00:00:00Z,3339.69,3360.83,3331.5,3349.5
2025-07-21T00:00:00Z,3348.83,3401.03,3344.66,3397.11
2025-07-22T00:00:00Z,3398.1,3433.07,3383.0,3430.75
2025-07-23T00:00:00Z,3431.29,3438.58,3381.23,3386.59
2025-07-24T00:00:00Z,3388.81,3393.11,3351.11,3367.86
2025-07-25T00:00:00Z,3367.72,3373.15,3324.79,3336.96
2025-07-28T00:00:00Z,3325.9,3344.92,3301.5,3314.53
2025-07-29T00:00:00Z,3313.68,3333.71,3307.59,3325.97
2025-07-30T00:00:00Z,3326.95,3333.63,3267.81,3274.92
2025-07-31T00:00:00Z,3275.09,3314.41,3273.71,3290.3
2025-08-01T00:00:00Z,3289.54,3360.88,3281.36,3360.09
2025-08-04T00:00:00Z,3364.57,3384.98,3344.72,3373.26
2025-08-05T00:00:00Z,3374.89,3390.11,3349.56,3380.55
2025-08-06T00:00:00Z,3381.35,3385.08,3357.96,3368.7
2025-08-07T00:00:00Z,3371.16,3401.47,3365.15,3395.98
2025-08-08T00:00:00Z,3401.8,3408.67,3378.16,3395.1
2025-08-11T00:00:00Z,3401.2,3404.41,3341.14,3342.39
2025-08-12T00:00:00Z,3342.85,3358.56,3330.79,3347.68
2025-08-13T00:00:00Z,3349.27,3370.33,3342.34,3355.5
2025-08-14T00:00:00Z,3357.27,3374.52,3329.56,3334.93
2025-08-15T00:00:00Z,3336.62,3348.36,3331.93,3336.53
2025-08-18T00:00:00Z,3335.72,3358.02,3322.92,3332.3
2025-08-19T00:00:00Z,3333.4,3344.94,3314.63,3315.07
2025-08-20T00:00:00Z,3316.31,3349.68,3311.22,3347.97
2025-08-21T00:00:00Z,3350.27,3351.72,3325.14,3338.13
2025-08-22T00:00:00Z,3338.67,3378.4,3321.15,3370.88
2025-08-25T00:00:00Z,3370.64,3375.8,3359.45,3365.24
2025-08-26T00:00:00Z,3364.84,3393.15,3351.06,3393.03
2025-08-27T00:00:00Z,3391.87,3398.36,3373.11,3396.95
2025-08-28T00:00:00Z,3397.73,3422.78,3384.25,3416.53
2025-08-29T00:00:00Z,3416.25,3453.47,3403.99,3449.69
2025-09-01T00:00:00Z,3445.95,3489.28,3436.72,3476.0
2025-09-02T00:00:00Z,3474.92,3539.6,3470.02,3533.33
2025-09-03T00:00:00Z,3531.73,3578.05,3526.12,3559.25
2025-09-04T00:00:00Z,3560.59,3563.85,3511.39,3545.31
2025-09-05T00:00:00Z,3543.96,3599.71,3539.75,3589.72
2025-09-08T00:00:00Z,3587.48,3645.99,3579.31,3634.93
2025-09-09T00:00:00Z,3634.38,3673.28,3626.35,3626.46
2025-09-10T00:00:00Z,3624.08,3657.05,3619.78,3639.77
2025-09-11T00:00:00Z,3642.91,3648.63,3613.95,3633.06
2025-09-12T00:00:00Z,3634.3,3656.24,3630.17,3642.46
2025-09-15T00:00:00Z,3644.65,3685.16,3626.3,3678.56
2025-09-16T00:00:00Z,3680.65,3702.59,3674.46,3689.54
2025-09-17T00:00:00Z,3689.8,3706.97,3645.88,3659.31
2025-09-18T00:00:00Z,3660.75,3672.6,3627.66,3643.89
2025-09-19T00:00:00Z,3643.2,3684.78,3631.99,3682.78
2025-09-22T00:00:00Z,3684.71,3748.36,3683.35,3746.53
2025-09-23T00:00:00Z,3745.01,3790.54,3736.25,3763.55
2025-09-24T00:00:00Z,3766.21,3778.81,3717.18,3735.98
2025-09-25T00:00:00Z,3739.23,3761.08,3721.78,3749.31
2025-09-26T00:00:00Z,3748.89,3783.31,3734.13,3765.7
2025-09-29T00:00:00Z,3762.12,3833.52,3762.12,3833.5
2025-09-30T00:00:00Z,3830.04,3871.23,3792.84,3858.61
2025-10-01T00:00:00Z,3858.57,3894.88,3853.07,3864.09
2025-10-02T00:00:00Z,3869.2,3896.22,3818.96,3854.91
2025-10-03T00:00:00Z,3856.76,3891.2,3837.77,3883.89
2025-10-06T00:00:00Z,3886.3,3969.55,3883.58,3960.74
2025-10-07T00:00:00Z,3958.85,3990.58,3940.57,3984.09
2025-10-08T00:00:00Z,3984.61,4058.73,3982.76,4041.32
2025-10-09T00:00:00Z,4038.62,4057.39,3944.64,3975.66
2025-10-10T00:00:00Z,3980.85,4022.18,3946.71,4011.86
2025-10-13T00:00:00Z,4022.22,4116.45,4006.63,4110.92
2025-10-14T00:00:00Z,4108.57,4179.1,4090.11,4143.3
2025-10-15T00:00:00Z,4144.31,4217.75,4140.25,4207.73
2025-10-16T00:00:00Z,4209.54,4330.13,4199.62,4328.77
2025-10-17T00:00:00Z,4334.97,4378.76,4186.11,4245.27
2025-10-20T00:00:00Z,4241.92,4380.85,4218.41,4355.71
2025-10-21T00:00:00Z,4358.31,4374.71,4081.7,4125.04
2025-10-22T00:00:00Z,4125.92,4160.85,4002.94,4097.76
2025-10-23T00:00:00Z,4103.87,4154.23,4065.43,4125.09
2025-10-24T00:00:00Z,4128.91,4143.85,4044.2,4099.45
2025-10-27T00:00:00Z,4063.38,4108.74,3971.06,3982.32
2025-10-28T00:00:00Z,3982.66,4019.17,3886.15,3951.8
2025-10-29T00:00:00Z,3947.52,4029.6,3921.54,3928.56
2025-10-30T00:00:00Z,3924.37,4026.57,3915.04,4024.13
2025-10-31T00:00:00Z,4020.36,4045.62,3972.25,4001.62
2025-11-03T00:00:00Z,3989.53,4029.97,3962.24,4000.4
2025-11-04T00:00:00Z,4000.24,4005.09,3928.49,3931.86
2025-11-05T00:00:00Z,3931.87,3989.9,3929.51,3978.64
2025-11-06T00:00:00Z,3972.34,4019.09,3964.2,3976.74
2025-11-07T00:00:00Z,3973.77,4026.89,3973.46,4001.56
2025-11-10T00:00:00Z,4001.02,4116.13,3998.58,4115.13
2025-11-11T00:00:00Z,4116.05,4148.44,4096.74,4125.79
2025-11-12T00:00:00Z,4129.99,4211.25,4098.54,4194.07
2025-11-13T00:00:00Z,4199.88,4244.66,4145.12,4171.1
2025-11-14T00:00:00Z,4170.2,4210.75,4031.84,4082.38
2025-11-17T00:00:00Z,4081.68,4106.21,4006.65,4045.16
2025-11-18T00:00:00Z,4049.79,4081.71,3997.6,4066.8
2025-11-19T00:00:00Z,4067.12,4132.27,4055.19,4077.49
2025-11-20T00:00:00Z,4077.01,4109.61,4038.46,4076.77
2025-11-21T00:00:00Z,4072.66,4100.6,4022.31,4061.67
2025-11-24T00:00:00Z,4068.7,4139.44,4039.76,4133.72
2025-11-25T00:00:00Z,4131.8,4158.75,4109.18,4130.32
2025-11-26T00:00:00Z,4133.87,4172.81,4129.39,4163.57
2025-11-27T00:00:00Z,4162.82,4168.31,4142.27,4157.12
2025-11-28T00:00:00Z,4158.67,4226.23,4128.78,4218.85
2025-12-01T00:00:00Z,4226.63,4264.05,4203.91,4231.53
2025-12-02T00:00:00Z,4229.31,4235.38,4163.45,4205.26
